datetime,e20-601b-2,e20-604b-1,e22-508-1,e22-511-2
2017-03-24 08:05:00,797.0,444.0,512.96,713.6
2017-03-24 08:06:00,797.0,444.0,512.96,713.6
2017-03-24 08:07:00,797.0,396.0,512.96,713.6
2017-03-24 08:08:00,797.0,396.0,512.96,713.6
2017-03-24 08:09:00,797.0,396.0,512.96,691.84
2017-03-24 08:10:00,797.0,396.0,536.0,691.84
2017-03-24 08:11:00,797.0,396.0,536.0,691.84
2017-03-24 08:12:00,797.0,392.0,536.0,691.84
2017-03-24 08:13:00,797.0,392.0,536.0,691.84
2017-03-24 08:14:00,880.0,392.0,536.0,699.52
2017-03-24 08:15:00,880.0,392.0,552.0,699.52
2017-03-24 08:16:00,923.0,392.0,552.0,699.52
2017-03-24 08:17:00,923.0,420.0,552.0,699.52
2017-03-24 08:18:00,923.0,420.0,552.0,699.52
2017-03-24 08:19:00,923.0,420.0,552.0,717.44
2017-03-24 08:20:00,923.0,420.0,584.96,717.44
2017-03-24 08:21:00,923.0,420.0,584.96,717.44
2017-03-24 08:22:00,941.0,429.0,584.96,717.44
2017-03-24 08:23:00,941.0,429.0,584.96,717.44
2017-03-24 08:24:00,941.0,429.0,616.0,745.6
2017-03-24 08:25:00,941.0,429.0,616.0,745.6
2017-03-24 08:26:00,941.0,429.0,616.0,745.6
2017-03-24 08:27:00,941.0,432.0,616.0,745.6
2017-03-24 08:28:00,941.0,432.0,616.0,745.6
2017-03-24 08:29:00,941.0,432.0,617.92,739.84
2017-03-24 08:30:00,941.0,432.0,617.92,739.84
2017-03-24 08:31:00,941.0,432.0,617.92,739.84
2017-03-24 08:32:00,867.0,437.0,617.92,739.84
2017-03-24 08:33:00,867.0,437.0,617.92,739.84
2017-03-24 08:34:00,867.0,437.0,608.96,727.68
2017-03-24 08:35:00,867.0,437.0,608.96,727.68
2017-03-24 08:36:00,867.0,437.0,608.96,727.68
2017-03-24 08:37:00,810.0,442.0,608.96,727.68
2017-03-24 08:38:00,810.0,442.0,608.96,727.68
2017-03-24 08:39:00,810.0,442.0,632.96,723.84
2017-03-24 08:40:00,810.0,442.0,632.96,723.84
2017-03-24 08:41:00,810.0,442.0,632.96,723.84
2017-03-24 08:42:00,802.0,445.0,632.96,723.84
2017-03-24 08:43:00,802.0,445.0,632.96,723.84
2017-03-24 08:44:00,802.0,445.0,644.8,724.48
2017-03-24 08:45:00,802.0,445.0,644.8,724.48
2017-03-24 08:46:00,802.0,445.0,644.8,724.48
2017-03-24 08:47:00,802.0,425.0,644.8,724.48
2017-03-24 08:48:00,802.0,425.0,644.8,724.48
2017-03-24 08:49:00,802.0,425.0,651.84,717.44
2017-03-24 08:50:00,802.0,425.0,651.84,717.44
2017-03-24 08:51:00,854.0,425.0,651.84,717.44
2017-03-24 08:52:00,854.0,422.0,651.84,717.44
2017-03-24 08:53:00,854.0,422.0,651.84,717.44
2017-03-24 08:54:00,854.0,422.0,659.84,704.64
2017-03-24 08:55:00,854.0,422.0,659.84,704.64
2017-03-24 08:56:00,854.0,422.0,659.84,704.64
2017-03-24 08:57:00,892.0,398.0,659.84,704.64
2017-03-24 08:58:00,892.0,398.0,659.84,704.64
2017-03-24 08:59:00,910.0,398.0,641.92,700.8
2017-03-24 09:00:00,910.0,398.0,641.92,700.8
2017-03-24 09:01:00,910.0,398.0,641.92,700.8
2017-03-24 09:02:00,910.0,398.0,641.92,700.8
2017-03-24 09:03:00,910.0,397.0,641.92,700.8
2017-03-24 09:04:00,866.0,397.0,654.72,672.0
2017-03-24 09:05:00,866.0,397.0,654.72,672.0
2017-03-24 09:06:00,866.0,397.0,654.72,672.0
2017-03-24 09:07:00,866.0,390.0,654.72,672.0
2017-03-24 09:08:00,866.0,390.0,654.72,672.0
2017-03-24 09:09:00,866.0,390.0,642.88,675.84
2017-03-24 09:10:00,866.0,390.0,642.88,675.84
2017-03-24 09:11:00,866.0,390.0,642.88,675.84
2017-03-24 09:12:00,866.0,392.0,642.88,675.84
2017-03-24 09:13:00,866.0,392.0,642.88,675.84
2017-03-24 09:14:00,810.0,392.0,640.96,640.0
2017-03-24 09:15:00,810.0,392.0,640.96,640.0
2017-03-24 09:16:00,810.0,392.0,640.96,640.0
2017-03-24 09:17:00,810.0,381.0,640.96,640.0
2017-03-24 09:18:00,810.0,381.0,640.96,634.88
2017-03-24 09:19:00,805.0,381.0,656.64,634.88
2017-03-24 09:20:00,805.0,381.0,656.64,634.88
2017-03-24 09:21:00,805.0,381.0,656.64,634.88
2017-03-24 09:22:00,805.0,378.0,656.64,634.88
2017-03-24 09:23:00,805.0,378.0,656.64,635.84
2017-03-24 09:24:00,819.0,378.0,635.84,635.84
2017-03-24 09:25:00,819.0,378.0,635.84,635.84
2017-03-24 09:26:00,819.0,378.0,635.84,635.84
2017-03-24 09:27:00,819.0,368.0,635.84,635.84
2017-03-24 09:28:00,819.0,368.0,635.84,619.84
2017-03-24 09:29:00,822.0,368.0,625.92,619.84
2017-03-24 09:30:00,822.0,368.0,625.92,619.84
2017-03-24 09:31:00,822.0,368.0,625.92,619.84
2017-03-24 09:32:00,822.0,376.0,625.92,619.84
2017-03-24 09:33:00,822.0,376.0,625.92,621.76
2017-03-24 09:34:00,826.0,376.0,616.0,621.76
2017-03-24 09:35:00,826.0,376.0,616.0,621.76
2017-03-24 09:36:00,826.0,376.0,616.0,621.76
2017-03-24 09:37:00,826.0,432.0,616.0,621.76
2017-03-24 09:38:00,826.0,432.0,616.0,584.0
2017-03-24 09:39:00,811.0,432.0,629.76,584.0
2017-03-24 09:40:00,811.0,432.0,629.76,584.0
2017-03-24 09:41:00,811.0,432.0,629.76,584.0
2017-03-24 09:42:00,811.0,457.0,629.76,584.0
2017-03-24 09:43:00,811.0,457.0,629.76,564.8
2017-03-24 09:44:00,795.0,457.0,593.92,564.8
2017-03-24 09:45:00,795.0,457.0,593.92,564.8
2017-03-24 09:46:00,795.0,457.0,593.92,564.8
2017-03-24 09:47:00,795.0,457.0,593.92,564.8
2017-03-24 09:48:00,795.0,457.0,593.92,549.76
2017-03-24 09:49:00,791.0,457.0,568.96,549.76
2017-03-24 09:50:00,791.0,456.0,568.96,549.76
2017-03-24 09:51:00,791.0,456.0,568.96,549.76
2017-03-24 09:52:00,791.0,461.0,568.96,549.76
2017-03-24 09:53:00,791.0,461.0,568.96,540.8
2017-03-24 09:54:00,832.0,461.0,548.8,540.8
2017-03-24 09:55:00,832.0,461.0,548.8,540.8
2017-03-24 09:56:00,832.0,461.0,548.8,540.8
2017-03-24 09:57:00,832.0,475.0,548.8,540.8
2017-03-24 09:58:00,832.0,475.0,548.8,542.72
2017-03-24 09:59:00,826.0,475.0,546.88,542.72
2017-03-24 10:00:00,826.0,475.0,546.88,542.72
2017-03-24 10:01:00,826.0,475.0,546.88,542.72
2017-03-24 10:02:00,826.0,466.0,546.88,542.72
2017-03-24 10:03:00,826.0,466.0,546.88,560.96
2017-03-24 10:04:00,802.0,466.0,544.96,560.96
2017-03-24 10:05:00,802.0,466.0,544.96,560.96
2017-03-24 10:06:00,802.0,466.0,544.96,560.96
2017-03-24 10:07:00,802.0,486.0,544.96,560.96
2017-03-24 10:08:00,802.0,486.0,544.96,562.88
2017-03-24 10:09:00,848.0,486.0,560.0,562.88
2017-03-24 10:10:00,848.0,486.0,560.0,562.88
2017-03-24 10:11:00,848.0,486.0,560.0,562.88
2017-03-24 10:12:00,848.0,486.0,560.0,562.88
2017-03-24 10:13:00,848.0,486.0,560.0,563.84
2017-03-24 10:14:00,801.0,486.0,586.88,563.84
2017-03-24 10:15:00,801.0,486.0,586.88,563.84
2017-03-24 10:16:00,801.0,486.0,586.88,563.84
2017-03-24 10:17:00,708.0,448.0,586.88,563.84
2017-03-24 10:18:00,708.0,448.0,586.88,554.88
2017-03-24 10:19:00,708.0,448.0,609.92,554.88
2017-03-24 10:20:00,708.0,448.0,609.92,554.88
2017-03-24 10:21:00,708.0,448.0,609.92,554.88
2017-03-24 10:22:00,728.0,429.0,609.92,554.88
2017-03-24 10:23:00,728.0,429.0,609.92,544.96
2017-03-24 10:24:00,728.0,429.0,614.72,544.96
2017-03-24 10:25:00,728.0,429.0,614.72,544.96
2017-03-24 10:26:00,822.0,429.0,614.72,544.96
2017-03-24 10:27:00,822.0,418.0,614.72,544.96
2017-03-24 10:28:00,822.0,418.0,614.72,546.88
2017-03-24 10:29:00,822.0,418.0,637.76,546.88
2017-03-24 10:30:00,822.0,418.0,637.76,546.88
2017-03-24 10:31:00,880.0,418.0,637.76,546.88
2017-03-24 10:32:00,880.0,413.0,637.76,546.88
2017-03-24 10:33:00,880.0,413.0,637.76,550.72
2017-03-24 10:34:00,880.0,413.0,640.0,550.72
2017-03-24 10:35:00,880.0,413.0,640.0,550.72
2017-03-24 10:36:00,897.0,413.0,640.0,550.72
2017-03-24 10:37:00,897.0,411.0,640.0,550.72
2017-03-24 10:38:00,897.0,411.0,640.0,528.0
2017-03-24 10:39:00,897.0,411.0,648.0,528.0
2017-03-24 10:40:00,897.0,411.0,648.0,528.0
2017-03-24 10:41:00,857.0,411.0,648.0,528.0
2017-03-24 10:42:00,857.0,400.0,648.0,528.0
2017-03-24 10:43:00,857.0,400.0,648.0,526.72
2017-03-24 10:44:00,857.0,400.0,644.8,526.72
2017-03-24 10:45:00,857.0,400.0,644.8,526.72
2017-03-24 10:46:00,798.0,400.0,644.8,526.72
2017-03-24 10:47:00,798.0,400.0,644.8,526.72
2017-03-24 10:48:00,798.0,400.0,644.8,524.8
2017-03-24 10:49:00,798.0,400.0,651.84,524.8
2017-03-24 10:50:00,798.0,400.0,651.84,524.8
2017-03-24 10:51:00,714.0,400.0,651.84,524.8
2017-03-24 10:52:00,714.0,392.0,651.84,524.8
2017-03-24 10:53:00,714.0,392.0,651.84,541.76
2017-03-24 10:54:00,714.0,392.0,668.8,541.76
2017-03-24 10:55:00,714.0,392.0,668.8,541.76
2017-03-24 10:56:00,645.0,392.0,668.8,541.76
2017-03-24 10:57:00,601.0,400.0,668.8,541.76
2017-03-24 10:58:00,601.0,400.0,668.8,537.92
2017-03-24 10:59:00,601.0,400.0,658.56,537.92
2017-03-24 11:00:00,601.0,400.0,658.56,537.92
2017-03-24 11:01:00,601.0,400.0,658.56,537.92
2017-03-24 11:02:00,564.0,398.0,658.56,537.92
2017-03-24 11:03:00,564.0,398.0,658.56,544.96
2017-03-24 11:04:00,564.0,398.0,637.76,544.96
2017-03-24 11:05:00,564.0,398.0,637.76,544.96
2017-03-24 11:06:00,564.0,398.0,637.76,544.96
2017-03-24 11:07:00,547.0,401.0,637.76,544.96
2017-03-24 11:08:00,547.0,401.0,637.76,538.88
2017-03-24 11:09:00,547.0,401.0,648.0,538.88
2017-03-24 11:10:00,547.0,401.0,648.0,538.88
2017-03-24 11:11:00,547.0,401.0,648.0,538.88
2017-03-24 11:12:00,547.0,405.0,648.0,538.88
2017-03-24 11:13:00,547.0,405.0,648.0,524.8
2017-03-24 11:14:00,547.0,405.0,609.92,524.8
2017-03-24 11:15:00,547.0,405.0,609.92,524.8
2017-03-24 11:16:00,547.0,405.0,609.92,524.8
2017-03-24 11:17:00,517.0,442.0,609.92,524.8
2017-03-24 11:18:00,517.0,442.0,609.92,504.0
2017-03-24 11:19:00,517.0,442.0,545.92,504.0
2017-03-24 11:20:00,517.0,442.0,545.92,504.0
2017-03-24 11:21:00,517.0,442.0,545.92,504.0
2017-03-24 11:22:00,525.0,472.0,545.92,504.0
2017-03-24 11:23:00,525.0,472.0,545.92,492.8
2017-03-24 11:24:00,525.0,472.0,518.72,492.8
2017-03-24 11:25:00,525.0,472.0,518.72,492.8
2017-03-24 11:26:00,525.0,472.0,518.72,492.8
2017-03-24 11:27:00,544.0,506.0,518.72,492.8
2017-03-24 11:28:00,544.0,506.0,518.72,483.84
2017-03-24 11:29:00,544.0,506.0,518.72,483.84
2017-03-24 11:30:00,544.0,525.0,518.72,483.84
2017-03-24 11:31:00,544.0,525.0,518.72,483.84
2017-03-24 11:32:00,566.0,525.0,518.72,483.84
2017-03-24 11:33:00,566.0,525.0,518.72,489.92
2017-03-24 11:34:00,566.0,525.0,516.8,489.92
2017-03-24 11:35:00,566.0,540.0,516.8,489.92
2017-03-24 11:36:00,566.0,540.0,516.8,489.92
2017-03-24 11:37:00,584.0,540.0,516.8,489.92
2017-03-24 11:38:00,584.0,540.0,515.84,483.84
2017-03-24 11:39:00,584.0,540.0,515.84,483.84
2017-03-24 11:40:00,584.0,540.0,521.92,483.84
2017-03-24 11:41:00,584.0,544.0,521.92,483.84
2017-03-24 11:42:00,596.0,544.0,521.92,483.84
2017-03-24 11:43:00,596.0,544.0,521.92,489.92
2017-03-24 11:44:00,596.0,544.0,521.92,489.92
2017-03-24 11:45:00,596.0,549.0,550.72,489.92
2017-03-24 11:46:00,596.0,549.0,550.72,489.92
2017-03-24 11:47:00,602.0,549.0,550.72,489.92
2017-03-24 11:48:00,602.0,549.0,550.72,490.88
2017-03-24 11:49:00,602.0,549.0,550.72,490.88
2017-03-24 11:50:00,602.0,549.0,539.84,490.88
2017-03-24 11:51:00,602.0,549.0,539.84,490.88
2017-03-24 11:52:00,601.0,549.0,539.84,490.88
2017-03-24 11:53:00,601.0,549.0,539.84,488.0
2017-03-24 11:54:00,601.0,549.0,539.84,488.0
2017-03-24 11:55:00,601.0,549.0,548.8,488.0
2017-03-24 11:56:00,601.0,553.0,548.8,488.0
2017-03-24 11:57:00,601.0,553.0,548.8,488.0
2017-03-24 11:58:00,601.0,553.0,548.8,480.96
2017-03-24 11:59:00,601.0,553.0,548.8,480.96
2017-03-24 12:00:00,601.0,553.0,568.0,480.96
2017-03-24 12:01:00,601.0,556.0,568.0,480.96
2017-03-24 12:02:00,602.0,556.0,568.0,480.96
2017-03-24 12:03:00,602.0,556.0,568.0,469.76
2017-03-24 12:04:00,602.0,556.0,568.0,469.76
2017-03-24 12:05:00,602.0,556.0,570.88,469.76
2017-03-24 12:06:00,602.0,556.0,570.88,469.76
2017-03-24 12:07:00,611.0,556.0,570.88,469.76
2017-03-24 12:08:00,611.0,556.0,570.88,467.84
2017-03-24 12:09:00,611.0,556.0,570.88,467.84
2017-03-24 12:10:00,611.0,554.0,568.96,467.84
2017-03-24 12:11:00,611.0,554.0,568.96,467.84
2017-03-24 12:12:00,617.0,554.0,568.96,467.84
2017-03-24 12:13:00,617.0,554.0,568.96,443.84
2017-03-24 12:14:00,617.0,554.0,568.96,443.84
2017-03-24 12:15:00,617.0,560.0,554.88,443.84
2017-03-24 12:16:00,617.0,560.0,554.88,443.84
2017-03-24 12:17:00,617.0,560.0,554.88,443.84
2017-03-24 12:18:00,617.0,560.0,554.88,453.76
2017-03-24 12:19:00,617.0,560.0,554.88,453.76
2017-03-24 12:20:00,617.0,560.0,540.8,453.76
2017-03-24 12:21:00,617.0,571.0,540.8,453.76
2017-03-24 12:22:00,633.0,571.0,540.8,453.76
2017-03-24 12:23:00,633.0,571.0,540.8,456.0
2017-03-24 12:24:00,633.0,571.0,540.8,456.0
2017-03-24 12:25:00,633.0,571.0,536.0,456.0
2017-03-24 12:26:00,633.0,573.0,536.0,456.0
2017-03-24 12:27:00,637.0,573.0,536.0,456.0
2017-03-24 12:28:00,637.0,573.0,536.0,464.0
2017-03-24 12:29:00,637.0,573.0,536.0,464.0
2017-03-24 12:30:00,637.0,573.0,531.84,464.0
2017-03-24 12:31:00,637.0,582.0,531.84,464.0
2017-03-24 12:32:00,642.0,582.0,531.84,464.0
2017-03-24 12:33:00,642.0,582.0,531.84,469.76
2017-03-24 12:34:00,642.0,582.0,531.84,469.76
2017-03-24 12:35:00,642.0,582.0,531.84,469.76
2017-03-24 12:36:00,642.0,598.0,531.84,469.76
2017-03-24 12:37:00,665.0,598.0,531.84,469.76
2017-03-24 12:38:00,665.0,598.0,531.84,478.72
2017-03-24 12:39:00,665.0,598.0,531.84,478.72
2017-03-24 12:40:00,665.0,598.0,522.88,478.72
2017-03-24 12:41:00,665.0,602.0,522.88,478.72
2017-03-24 12:42:00,656.0,602.0,522.88,478.72
2017-03-24 12:43:00,656.0,602.0,522.88,474.88
2017-03-24 12:44:00,656.0,602.0,522.88,474.88
2017-03-24 12:45:00,656.0,587.0,520.96,474.88
2017-03-24 12:46:00,656.0,587.0,520.96,474.88
2017-03-24 12:47:00,656.0,587.0,520.96,474.88
2017-03-24 12:48:00,589.0,587.0,520.96,492.8
2017-03-24 12:49:00,589.0,587.0,520.96,492.8
2017-03-24 12:50:00,589.0,587.0,520.96,492.8
2017-03-24 12:51:00,589.0,560.0,510.72,492.8
2017-03-24 12:52:00,589.0,560.0,510.72,492.8
2017-03-24 12:53:00,589.0,560.0,510.72,494.72
2017-03-24 12:54:00,589.0,560.0,510.72,494.72
2017-03-24 12:55:00,589.0,539.0,506.88,494.72
2017-03-24 12:56:00,589.0,539.0,506.88,494.72
2017-03-24 12:57:00,614.0,539.0,506.88,494.72
2017-03-24 12:58:00,614.0,539.0,506.88,505.92
2017-03-24 12:59:00,614.0,539.0,506.88,505.92
2017-03-24 13:00:00,614.0,517.0,498.88,505.92
2017-03-24 13:01:00,614.0,517.0,498.88,505.92
2017-03-24 13:02:00,629.0,517.0,498.88,505.92
2017-03-24 13:03:00,629.0,517.0,498.88,510.72
2017-03-24 13:04:00,629.0,517.0,498.88,510.72
2017-03-24 13:05:00,629.0,505.0,496.96,510.72
2017-03-24 13:06:00,629.0,505.0,496.96,510.72
2017-03-24 13:07:00,658.0,505.0,496.96,510.72
2017-03-24 13:08:00,658.0,505.0,496.96,518.72
2017-03-24 13:09:00,658.0,505.0,496.96,518.72
2017-03-24 13:10:00,658.0,505.0,480.0,518.72
2017-03-24 13:11:00,658.0,484.0,480.0,518.72
2017-03-24 13:12:00,674.0,484.0,480.0,518.72
2017-03-24 13:13:00,674.0,484.0,480.0,512.96
2017-03-24 13:14:00,674.0,484.0,480.0,512.96
2017-03-24 13:15:00,674.0,493.0,477.76,512.96
2017-03-24 13:16:00,674.0,493.0,477.76,512.96
2017-03-24 13:17:00,663.0,493.0,477.76,512.96
2017-03-24 13:18:00,663.0,493.0,477.76,512.0
2017-03-24 13:19:00,663.0,493.0,477.76,512.0
2017-03-24 13:20:00,663.0,526.0,477.76,512.0
2017-03-24 13:21:00,663.0,526.0,478.72,512.0
2017-03-24 13:22:00,624.0,526.0,478.72,512.0
2017-03-24 13:23:00,624.0,526.0,478.72,523.84
2017-03-24 13:24:00,624.0,526.0,478.72,523.84
2017-03-24 13:25:00,624.0,554.0,468.8,523.84
2017-03-24 13:26:00,624.0,554.0,468.8,523.84
2017-03-24 13:27:00,577.0,554.0,468.8,523.84
2017-03-24 13:28:00,577.0,554.0,468.8,523.84
2017-03-24 13:29:00,577.0,554.0,468.8,521.92
2017-03-24 13:30:00,577.0,554.0,456.96,521.92
2017-03-24 13:31:00,577.0,517.0,456.96,521.92
2017-03-24 13:32:00,501.0,517.0,456.96,521.92
2017-03-24 13:33:00,501.0,517.0,456.96,521.92
2017-03-24 13:34:00,501.0,425.0,456.96,524.8
2017-03-24 13:35:00,501.0,425.0,449.92,524.8
2017-03-24 13:36:00,501.0,425.0,449.92,524.8
2017-03-24 13:37:00,466.0,425.0,449.92,524.8
2017-03-24 13:38:00,466.0,425.0,449.92,529.92
2017-03-24 13:39:00,466.0,394.0,449.92,529.92
2017-03-24 13:40:00,466.0,394.0,464.96,529.92
2017-03-24 13:41:00,466.0,394.0,464.96,529.92
2017-03-24 13:42:00,466.0,394.0,464.96,529.92
2017-03-24 13:43:00,466.0,394.0,464.96,529.92
2017-03-24 13:44:00,466.0,371.0,464.96,524.8
2017-03-24 13:45:00,466.0,371.0,464.96,524.8
2017-03-24 13:46:00,466.0,371.0,454.72,524.8
2017-03-24 13:47:00,466.0,371.0,454.72,524.8
2017-03-24 13:48:00,445.0,371.0,454.72,524.8
2017-03-24 13:49:00,445.0,360.0,454.72,525.76
2017-03-24 13:50:00,445.0,360.0,445.76,525.76
2017-03-24 13:51:00,445.0,360.0,445.76,525.76
2017-03-24 13:52:00,445.0,360.0,445.76,525.76
2017-03-24 13:53:00,445.0,360.0,445.76,525.76
2017-03-24 13:54:00,445.0,349.0,445.76,528.96
2017-03-24 13:55:00,445.0,349.0,445.76,528.96
2017-03-24 13:56:00,445.0,349.0,445.76,528.96
2017-03-24 13:57:00,426.0,349.0,445.76,528.96
2017-03-24 13:58:00,426.0,349.0,445.76,528.96
2017-03-24 13:59:00,426.0,342.0,445.76,520.0
2017-03-24 14:00:00,426.0,342.0,434.88,520.0
2017-03-24 14:01:00,426.0,342.0,434.88,520.0
2017-03-24 14:02:00,426.0,342.0,434.88,520.0
2017-03-24 14:03:00,416.0,342.0,434.88,520.0
2017-03-24 14:04:00,416.0,369.0,434.88,525.76
2017-03-24 14:05:00,416.0,369.0,434.88,525.76
2017-03-24 14:06:00,416.0,369.0,434.88,525.76
2017-03-24 14:07:00,416.0,369.0,434.88,525.76
2017-03-24 14:08:00,408.0,369.0,434.88,525.76
2017-03-24 14:09:00,408.0,395.0,434.88,520.0
2017-03-24 14:10:00,408.0,395.0,435.84,520.0
2017-03-24 14:11:00,408.0,395.0,435.84,520.0
2017-03-24 14:12:00,408.0,395.0,435.84,520.0
2017-03-24 14:13:00,409.0,395.0,435.84,520.0
2017-03-24 14:14:00,409.0,371.0,435.84,532.8
2017-03-24 14:15:00,409.0,371.0,429.76,532.8
2017-03-24 14:16:00,409.0,371.0,429.76,532.8
2017-03-24 14:17:00,409.0,371.0,429.76,532.8
2017-03-24 14:18:00,420.0,371.0,429.76,532.8
2017-03-24 14:19:00,420.0,371.0,429.76,530.88
2017-03-24 14:20:00,420.0,371.0,422.72,530.88
2017-03-24 14:21:00,420.0,371.0,422.72,530.88
2017-03-24 14:22:00,420.0,371.0,422.72,530.88
2017-03-24 14:23:00,406.0,372.0,422.72,530.88
2017-03-24 14:24:00,406.0,416.0,422.72,528.96
2017-03-24 14:25:00,406.0,416.0,422.72,528.96
2017-03-24 14:26:00,406.0,416.0,422.72,528.96
2017-03-24 14:27:00,406.0,416.0,421.76,528.96
2017-03-24 14:28:00,404.0,416.0,421.76,528.96
2017-03-24 14:29:00,401.0,448.0,421.76,528.96
2017-03-24 14:30:00,401.0,448.0,421.76,528.96
2017-03-24 14:31:00,401.0,448.0,419.84,528.96
2017-03-24 14:32:00,401.0,448.0,414.72,528.96
2017-03-24 14:33:00,401.0,448.0,414.72,528.96
2017-03-24 14:34:00,394.0,443.0,414.72,524.8
2017-03-24 14:35:00,394.0,443.0,414.72,524.8
2017-03-24 14:36:00,394.0,443.0,414.72,524.8
2017-03-24 14:37:00,394.0,443.0,405.76,524.8
2017-03-24 14:38:00,394.0,443.0,405.76,524.8
2017-03-24 14:39:00,394.0,434.0,405.76,528.96
2017-03-24 14:40:00,394.0,434.0,405.76,528.96
2017-03-24 14:41:00,394.0,434.0,405.76,528.96
2017-03-24 14:42:00,394.0,434.0,417.92,528.96
2017-03-24 14:43:00,394.0,434.0,417.92,528.96
2017-03-24 14:44:00,400.0,424.0,417.92,528.0
2017-03-24 14:45:00,400.0,424.0,417.92,528.0
2017-03-24 14:46:00,400.0,424.0,417.92,528.0
2017-03-24 14:47:00,400.0,424.0,417.92,528.0
2017-03-24 14:48:00,400.0,424.0,417.92,528.0
2017-03-24 14:49:00,408.0,421.0,417.92,529.92
2017-03-24 14:50:00,408.0,421.0,417.92,529.92
2017-03-24 14:51:00,408.0,421.0,417.92,529.92
2017-03-24 14:52:00,408.0,421.0,416.0,529.92
2017-03-24 14:53:00,408.0,421.0,416.0,529.92
2017-03-24 14:54:00,408.0,410.0,416.0,516.8
2017-03-24 14:55:00,408.0,410.0,416.0,516.8
2017-03-24 14:56:00,408.0,410.0,416.0,516.8
2017-03-24 14:57:00,408.0,410.0,420.8,516.8
2017-03-24 14:58:00,408.0,410.0,420.8,516.8
2017-03-24 14:59:00,437.0,388.0,420.8,516.8
2017-03-24 15:00:00,437.0,388.0,420.8,516.8
2017-03-24 15:01:00,437.0,388.0,420.8,516.8
2017-03-24 15:02:00,437.0,388.0,429.76,516.8
2017-03-24 15:03:00,437.0,388.0,429.76,516.8
2017-03-24 15:04:00,450.0,370.0,429.76,521.92
2017-03-24 15:05:00,450.0,370.0,429.76,521.92
2017-03-24 15:06:00,450.0,370.0,429.76,521.92
2017-03-24 15:07:00,450.0,370.0,418.88,521.92
2017-03-24 15:08:00,450.0,370.0,418.88,521.92
2017-03-24 15:09:00,450.0,352.0,418.88,517.76
2017-03-24 15:10:00,450.0,352.0,418.88,517.76
2017-03-24 15:11:00,450.0,352.0,418.88,517.76
2017-03-24 15:12:00,450.0,352.0,418.88,517.76
2017-03-24 15:13:00,450.0,352.0,418.88,517.76
2017-03-24 15:14:00,478.0,373.0,418.88,517.76
2017-03-24 15:15:00,478.0,373.0,419.84,517.76
2017-03-24 15:16:00,478.0,373.0,419.84,517.76
2017-03-24 15:17:00,478.0,373.0,419.84,517.76
2017-03-24 15:18:00,478.0,373.0,419.84,517.76
2017-03-24 15:19:00,480.0,411.0,419.84,521.92
2017-03-24 15:20:00,480.0,411.0,419.84,521.92
2017-03-24 15:21:00,480.0,411.0,417.92,521.92
2017-03-24 15:22:00,480.0,411.0,411.84,521.92
2017-03-24 15:23:00,480.0,411.0,411.84,521.92
2017-03-24 15:24:00,480.0,411.0,411.84,529.92
2017-03-24 15:25:00,480.0,411.0,411.84,529.92
2017-03-24 15:26:00,480.0,411.0,411.84,529.92
2017-03-24 15:27:00,501.0,411.0,416.0,529.92
2017-03-24 15:28:00,501.0,411.0,416.0,529.92
2017-03-24 15:29:00,501.0,421.0,416.0,515.84
2017-03-24 15:30:00,501.0,421.0,416.0,515.84
2017-03-24 15:31:00,501.0,421.0,416.0,515.84
2017-03-24 15:32:00,536.0,421.0,413.76,515.84
2017-03-24 15:33:00,536.0,421.0,413.76,515.84
2017-03-24 15:34:00,536.0,421.0,413.76,523.84
2017-03-24 15:35:00,536.0,421.0,413.76,523.84
2017-03-24 15:36:00,536.0,421.0,413.76,523.84
2017-03-24 15:37:00,464.0,421.0,409.92,523.84
2017-03-24 15:38:00,464.0,421.0,409.92,523.84
2017-03-24 15:39:00,464.0,420.0,409.92,523.84
2017-03-24 15:40:00,464.0,420.0,409.92,523.84
2017-03-24 15:41:00,464.0,420.0,409.92,523.84
2017-03-24 15:42:00,448.0,420.0,409.92,523.84
2017-03-24 15:43:00,448.0,420.0,409.92,523.84
2017-03-24 15:44:00,448.0,419.0,409.92,524.8
2017-03-24 15:45:00,448.0,419.0,408.96,524.8
2017-03-24 15:46:00,448.0,419.0,408.96,524.8
2017-03-24 15:47:00,448.0,419.0,408.96,524.8
2017-03-24 15:48:00,448.0,419.0,408.96,524.8
2017-03-24 15:49:00,448.0,417.0,408.96,521.92
2017-03-24 15:50:00,448.0,417.0,408.96,521.92
2017-03-24 15:51:00,448.0,417.0,410.88,521.92
2017-03-24 15:52:00,424.0,417.0,405.76,521.92
2017-03-24 15:53:00,424.0,417.0,405.76,521.92
2017-03-24 15:54:00,424.0,421.0,405.76,524.8
2017-03-24 15:55:00,424.0,421.0,405.76,524.8
2017-03-24 15:56:00,424.0,421.0,405.76,524.8
2017-03-24 15:57:00,425.0,421.0,408.0,524.8
2017-03-24 15:58:00,425.0,421.0,408.0,524.8
2017-03-24 15:59:00,425.0,419.0,408.0,520.96
2017-03-24 16:00:00,425.0,419.0,408.0,520.96
2017-03-24 16:01:00,425.0,419.0,408.0,520.96
2017-03-24 16:02:00,425.0,419.0,405.76,520.96
2017-03-24 16:03:00,425.0,419.0,405.76,520.96
2017-03-24 16:04:00,425.0,435.0,405.76,522.88
2017-03-24 16:05:00,425.0,435.0,405.76,522.88
